23.8165667972928	61.1187460669159
23.8166608612624	61.1187288678720
23.8166611692376	61.1187288022660
23.8167849207183	61.1186990716933
23.8167851507420	61.1186990002648
23.8169039833506	61.1186584133566
23.8169042366662	61.1186582932770
23.8169653804636	61.1186249953780
23.8169655610899	61.1186248682419
23.8170253589906	61.1185773201331
23.8170255012414	61.1185771778504
23.8170446921197	61.1185508901758
23.8170447789081	61.1185507468892
23.8170571464635	61.1185193888857
23.8170571858194	61.1185192466029
23.8170580516492	61.1184929310770
23.8170580425922	61.1184927887942
23.8170491217357	61.1184527241111
23.8170490743032	61.1184525858734
23.8170322276453	61.1184222906844
23.8170321378223	61.1184221675784
23.8170083428177	61.1183987982962
23.8170082126585	61.1183986872956
23.8169818841702	61.1183824765137
23.8169817187167	61.1183823877162
23.8169350688136	61.1183619536346
23.8169348689995	61.1183618769424
23.8168744397708	61.1183426076853
23.8168742137662	61.1183425572264
23.8168220689301	61.1183342889134
23.8168218358293	61.1183342657065
23.8167537508283	61.1183306251574
23.8167535106780	61.1183306322138
23.8166852610167	61.1183357266041
23.8166850218468	61.1183357649576
23.8166126551292	61.1183506167071
23.8166124391620	61.1183506742225
23.8165672382378	61.1183662327395
23.8165670495816	61.1183663134618
23.8165238986651	61.1183888808401
23.8165237422686	61.1183889766940
23.8164429196824	61.1184434764781
23.8164427562364	61.1184435925276
23.8163679868953	61.1184912176012
23.8163677860542	61.1184913296056
23.8163062674187	61.1185209537577
23.8163059868854	61.1185210728185
23.8162283330792	61.1185499405658
23.8162280172516	61.1185500445100
23.8161390671356	61.1185755829132
23.8161387048560	61.1185756636355
23.8159638252708	61.1186112484113
23.8159634246623	61.1186113069454
23.8158131002628	61.1186300674763
23.8158126724366	61.1186301098600
23.8155841426882	61.1186496174284
23.8155836593529	61.1186496557820
23.8151189826926	61.1186834149110
23.8151187132704	61.1186834149110
23.8150483649549	61.1186803436882
23.8150481348886	61.1186803164512
23.8149915508194	61.1186704509835
23.8149913752351	61.1186703974983
23.8148940567858	61.1186370964697
23.8148938832557	61.1186370117173
23.8148558651791	61.1186140729999
23.8148557582226	61.1186139842023
23.8148295396790	61.1185860744705
23.8148294831428	61.1185859745714
23.8148189737177	61.1185557317755
23.8148189777327	61.1185556278463
23.8148265567540	61.1185246947726
23.8148266122631	61.1185245989036
23.8148482466150	61.1184986553782
23.8148483536183	61.1184985706257
23.8148886380433	61.1184725754702
23.8148888136276	61.1184724907178
23.8149439064677	61.1184502680271
23.8149441274770	61.1184502034403
23.8150133258809	61.1184335765367
23.8150135861993	61.1184335311267
23.8151153580277	61.1184190549742
23.8151156546675	61.1184190317673
23.8152418152004	61.1184060518094
23.8152421330354	61.1184060134708
23.8153125588024	61.1183943506590
23.8153128726225	61.1183942850684
23.8154132436984	61.1183699397322
23.8154135181626	61.1183698549648
23.8154915607660	61.1183420862132
23.8154918089930	61.1183419822840
23.8155541952790	61.1183117894658
23.8155544203032	61.1183116663599
23.8156304811992	61.1182653984049
23.8156306830207	61.1182652601673
23.8157961448281	61.1181465761855
23.8157962800294	61.1181464530795
23.8158334199977	61.1181060807129
23.8158335027244	61.1181059575920
23.8158490076402	61.1180728766897
23.8158490288354	61.1180727525800
23.8158479553016	61.1180417408246
23.8158479199607	61.1180416177187
23.8158347934385	61.1180182922743
23.8158347147267	61.1180181954015
23.8158107200478	61.1179970674378
23.8158105868540	61.1179969746102
23.8157775320092	61.1179793254477
23.8157773594595	61.1179792558270
23.8157312480275	61.1179646542908
23.8157310270650	61.1179645967755
23.8156883263372	61.1179569606983
23.8156880932364	61.1179569223597
23.8155606214472	61.1179391966093
23.8155603520250	61.1179391734024
23.8154893852664	61.1179361818091
23.8154891158442	61.1179361818091
23.8152323646495	61.1179392536491
23.8152320054043	61.1179392657544
23.8146270045237	61.1179565763966
23.8146266402832	61.1179565804267
23.8144663371325	61.1179614258758
23.8144660081863	61.1179614410075
23.8143558143828	61.1179695946796
23.8143555025702	61.1179696289880
23.8142971089706	61.1179792003918
23.8142968798848	61.1179792468056
23.8142483536908	61.1179924235365
23.8142481700299	61.1179924891271
23.8142057867637	61.1180114486155
23.8142056454933	61.1180115293528
23.8141878193264	61.1180264804894
23.8141877285231	61.1180265763584
23.8141713980668	61.1180511875939
23.8141713274316	61.1180512794177
23.8141592970390	61.1180757944674
23.8141592849475	61.1180758983966
23.8141632185296	61.1180970217032
23.8141632669425	61.1180971145308
23.8141804449277	61.1181174848789
23.8141805387656	61.1181175615711
23.8142123603187	61.1181375462998
23.8142124814209	61.1181376078603
23.8142517679894	61.1181531122343
23.8142519304550	61.1181531505879
23.8143006627657	61.1181612219165
23.8143008686489	61.1181612410933
23.8143497542750	61.1181626692095
23.8143499510544	61.1181626611343
23.8145067687572	61.1181531462888
23.8145070059197	61.1181531160105
23.8145826167206	61.1181402856913
23.8145828629400	61.1181402433076
23.8147970668625	61.1181066441026
23.8147973766676	61.1181066128205
23.8149048665857	61.1180989090095
23.8149051642526	61.1180988968891
23.8150225284388	61.1180972001628
23.8150228089721	61.1180972082380
23.8150822963206	61.1181019949301
23.8150825748464	61.1181020342875
23.8151428416099	61.1181137508862
23.8151430727032	61.1181138094203
23.8151953967647	61.1181305549665
23.8151955350005	61.1181306286324
23.8152281095912	61.1181525788793
23.8152281832610	61.1181526606204
23.8152419102521	61.1181755790987
23.8152419163212	61.1181756557908
23.8152374457151	61.1181995359415
23.8152373952481	61.1181996287692
23.8152172648704	61.1182245461415
23.8152171750942	61.1182246228337
23.8151871694676	61.1182440078230
23.8151870463579	61.1182440734136
23.8151597884546	61.1182540236203
23.8151596279964	61.1182540740792
23.8151151005109	61.1182644184119
23.8151149006968	61.1182644567655
23.8150373072551	61.1182760440994
23.8150370549665	61.1182760713514
23.8149530164949	61.1182819983276
23.8149527410037	61.1182820134593
23.8147951273597	61.1182937658637
23.8147948216162	61.1182938042023
23.8147083589517	61.1183078344487
23.8147080582035	61.1183079000393
23.8146294028991	61.1183284339149
23.8146291102742	61.1183285227125
23.8145706594844	61.1183498918102
23.8145704304452	61.1183499886829
23.8145084495296	61.1183802868529
23.8145082567651	61.1183804018836
23.8144540279808	61.1184176476542
23.8144538715843	61.1184177828655
23.8142849179333	61.1185701524649
23.8142847564948	61.1185703068530
23.8142320507789	61.1186275319871
23.8142319528793	61.1186276742699
23.8142108886977	61.1186680565218
23.8142108483147	61.1186681907294
23.8142064609021	61.1187042766643
23.8142064770086	61.1187044270223
23.8142159044030	61.1187331270481
23.8142159790998	61.1187332501541
23.8142456646974	61.1187712751328
23.8142457868267	61.1187713750319
23.8142874164956	61.1187993907158
23.8142875900724	61.1187994674080
23.8143400183363	61.1188184483233
23.8143402393455	61.1188185018086
23.8144028825423	61.1188302138217
23.8144031226926	61.1188302451039
23.8144488205376	61.1188393694485
23.8144490586805	61.1188394158623
23.8144985388465	61.1188457552583
23.8144987870735	61.1188457824953
23.8145695717119	61.1188504033673
23.8145698269883	61.1188504073974
23.8147009763828	61.1188494058014
23.8147012982795	61.1188493977262
23.8149116423824	61.1188410435529
23.8149120157266	61.1188410243911
23.8154308089863	61.1188113127450
23.8154312439087	61.1188112855080
23.8158048181113	61.1187909838093
23.8160207062132	61.1187823384312
23.8160211744223	61.1187823192544
23.8163948449834	61.1187639174786
23.8163952930243	61.1187638791250
23.8165667972928	61.1187460669159
